Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L14minusL1,-650.1999999999998
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L16minusL1,-726.9399999999996
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L18minusL1,-798.5499999999997
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L12minusL6,-187.57999999999993
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L14minusL6,-343.1099999999997
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L16minusL6,-419.84999999999945
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L18minusL6,-491.4599999999996
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L14minusL12,-155.52999999999975
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L16minusL12,-232.26999999999953
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L18minusL12,-303.87999999999965
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L16minusL14,-76.73999999999978
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L18minusL14,-148.3499999999999
73,-4979.349999999977,5101.0999999996275,3668.23,-2438.17,3.0,L18minusL16,-71.61000000000013
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,S02minusS92,-977.9200000000001
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,S12minusS92,-2675.99
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,S12minusS02,-1698.0699999999997
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L6minusL1,-610.7600000000002
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L12minusL1,-1221.5500000000002
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L14minusL1,-1478.3700000000003
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L16minusL1,-1589.4700000000003
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L18minusL1,-1694.8900000000003
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L12minusL6,-610.79
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L14minusL6,-867.6100000000001
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L16minusL6,-978.71
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L18minusL6,-1084.13
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L14minusL12,-256.82000000000016
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L16minusL12,-367.9200000000001
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L18minusL12,-473.34000000000015
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L16minusL14,-111.09999999999991
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L18minusL14,-216.51999999999998
74,-6974.130000000005,3414.4000000003725,5596.67,-2526.93,17.2,L18minusL16,-105.42000000000007
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,S02minusS92,-608.4299999999998
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,S12minusS92,-1434.77
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,S12minusS02,-826.3400000000001
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L6minusL1,-314.62999999999965
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L12minusL1,-737.46
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L14minusL1,-907.7599999999998
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L16minusL1,-914.0
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L18minusL1,-911.71
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L12minusL6,-422.8300000000004
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L14minusL6,-593.1300000000001
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L16minusL6,-599.3700000000003
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L18minusL6,-597.0800000000004
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L14minusL12,-170.29999999999973
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L16minusL12,-176.53999999999996
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L18minusL12,-174.25
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L16minusL14,-6.2400000000002365
75,-3184.109999999986,11050.490000000224,5264.16,-2539.98,36.2,L18minusL14,-3.950000000000273
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,S02minusS92,-1458.8600000000001
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,S12minusS92,-941.8800000000001
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L14minusL12,-2.180000000000291
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L16minusL12,-17.9399999999996
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L18minusL12,-33.44999999999982
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L16minusL14,-15.759999999999309
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L18minusL14,-31.269999999999527
76,-3123.8800000000047,5992.450000000186,3274.22,-2473.73,22.93,L18minusL16,-15.510000000000218
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,S02minusS92,-984.6999999999998
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,S12minusS92,-1154.9799999999996
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,S12minusS02,-170.27999999999975
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L6minusL1,-41.13999999999942
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L12minusL1,-80.00999999999931
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L14minusL1,-111.76999999999953
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L16minusL1,-129.67999999999938
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L18minusL1,-148.04999999999927
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L12minusL6,-38.86999999999989
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L14minusL6,-70.63000000000011
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L16minusL6,-88.53999999999996
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L18minusL6,-106.90999999999985
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L14minusL12,-31.76000000000022
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L16minusL12,-49.67000000000007
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L18minusL12,-68.03999999999996
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L16minusL14,-17.909999999999854
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L18minusL14,-36.279999999999745
77,-2630.6300000000047,4945.0800000000745,4552.06,-2577.55,7.0,L18minusL16,-18.36999999999989
78,-3884.960000000021,7944.429999999702,2668.66,-2404.0,50.76,S02minusS92,-1051.5500000000002
78,-3884.960000000021,7944.429999999702,2668.66,-2404.0,50.76,L6minusL1,-101.65999999999985
79,-4213.25,7207.519999999553,2751.52,-2409.07,12.0,S02minusS92,-1157.0700000000002
79,-4213.25,7207.519999999553,2751.52,-2409.07,12.0,S12minusS92,-644.8800000000001
79,-4213.25,7207.519999999553,2751.52,-2409.07,12.0,L6minusL1,-85.89000000000033
79,-4213.25,7207.519999999553,2751.52,-2409.07,12.0,L16minusL14,-0.6499999999996362
80,-4409.780000000028,7281.9900000002235,2458.17,-2407.07,33.82,S02minusS92,-1139.0700000000002
80,-4409.780000000028,7281.9900000002235,2458.17,-2407.07,33.82,S12minusS92,-458.71000000000004
80,-4409.780000000028,7281.9900000002235,2458.17,-2407.07,33.82,L6minusL1,-93.32000000000016
80,-4409.780000000028,7281.9900000002235,2458.17,-2407.07,33.82,L16minusL14,-58.91000000000031
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,S02minusS92,-611.8299999999999
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,S12minusS92,-699.2999999999993
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,S12minusS02,-87.46999999999935
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L6minusL1,-43.650000000000546
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L12minusL1,-39.80000000000018
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L14minusL1,-40.49000000000069
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L16minusL1,-50.94000000000051
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L18minusL1,-56.86000000000058
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L16minusL6,-7.289999999999964
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L18minusL6,-13.210000000000036
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L14minusL12,-0.6900000000005093
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L16minusL12,-11.140000000000327
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L18minusL12,-17.0600000000004
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L16minusL14,-10.449999999999818
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L18minusL14,-16.36999999999989
81,-2820.789999999979,6896.8499999996275,3134.71,-2467.1,20.41,L18minusL16,-5.920000000000073
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,S12minusS92,-1287.9600000000005
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,S12minusS02,-2368.18
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L6minusL1,-2681.74
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L12minusL1,-2434.62
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L14minusL1,-2042.62
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L16minusL1,-1936.4
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L18minusL1,-2915.31
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L18minusL6,-233.57000000000016
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L18minusL12,-480.69000000000005
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L18minusL14,-872.69
82,-6231.75,3554.4500000001863,5114.57,-2518.68,23.0,L18minusL16,-978.9099999999999
83,-2959.0999999999767,7672.9900000002235,3053.39,-2443.4,18.45,L6minusL1,-52.789999999999964
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,S02minusS92,-721.9799999999996
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,S12minusS92,-992.6199999999999
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,S12minusS02,-270.6400000000003
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L6minusL1,-70.52000000000044
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L12minusL1,-153.73000000000047
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L14minusL1,-198.53000000000065
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L16minusL1,-222.46000000000004
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L18minusL1,-248.64000000000033
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L12minusL6,-83.21000000000004
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L14minusL6,-128.01000000000022
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L16minusL6,-151.9399999999996
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L18minusL6,-178.1199999999999
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L14minusL12,-44.80000000000018
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L16minusL12,-68.72999999999956
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L18minusL12,-94.90999999999985
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L16minusL14,-23.92999999999938
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L18minusL14,-50.10999999999967
84,-2087.5900000000256,5622.75,2605.18,-2583.0,2.0,L18minusL16,-26.18000000000029
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,S02minusS92,-351.46000000000004
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,S12minusS92,-780.0999999999995
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,S12minusS02,-428.6399999999994
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L6minusL1,-87.71999999999935
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L12minusL1,-217.40999999999985
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L14minusL1,-333.09999999999945
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L16minusL1,-396.2699999999995
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L18minusL1,-462.4499999999998
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L12minusL6,-129.6900000000005
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L14minusL6,-245.3800000000001
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L16minusL6,-308.5500000000002
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L18minusL6,-374.7300000000005
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L14minusL12,-115.6899999999996
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L16minusL12,-178.85999999999967
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L18minusL12,-245.03999999999996
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L16minusL14,-63.17000000000007
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L18minusL14,-129.35000000000036
85,-7741.270000000019,10656.75,2779.9,-2745.9,0.0,L18minusL16,-66.18000000000029
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,S02minusS92,-1179.38
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,S12minusS92,-1970.5699999999997
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,S12minusS02,-791.1899999999996
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L6minusL1,-127.80999999999949
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L12minusL1,-449.14999999999964
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L14minusL1,-645.6399999999999
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L16minusL1,-723.1799999999998
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L18minusL1,-783.7999999999997
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L12minusL6,-321.34000000000015
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L14minusL6,-517.8300000000004
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L16minusL6,-595.3700000000003
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L18minusL6,-655.9900000000002
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L14minusL12,-196.49000000000024
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L16minusL12,-274.0300000000002
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L18minusL12,-334.6500000000001
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L16minusL14,-77.53999999999996
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L18minusL14,-138.15999999999985
86,-3793.929999999993,9343.540000000037,2523.85,-2490.85,5.2,L18minusL16,-60.61999999999989
87,-3919.219999999972,6027.879999999888,2857.66,-2418.13,13.91,S02minusS92,-1251.1399999999999
87,-3919.219999999972,6027.879999999888,2857.66,-2418.13,13.91,S12minusS92,-1173.4699999999998
87,-3919.219999999972,6027.879999999888,2857.66,-2418.13,13.91,L6minusL1,-160.23000000000002
87,-3919.219999999972,6027.879999999888,2857.66,-2418.13,13.91,L12minusL1,-185.2800000000002
87,-3919.219999999972,6027.879999999888,2857.66,-2418.13,13.91,L12minusL6,-25.050000000000182
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,S02minusS92,-1478.2800000000002
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,S12minusS92,-2253.9700000000003
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,S12minusS02,-775.69
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L6minusL1,-246.55999999999995
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L12minusL1,-429.75
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L14minusL1,-493.5899999999997
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L16minusL1,-503.67999999999984
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L12minusL6,-183.19000000000005
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L14minusL6,-247.02999999999975
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L16minusL6,-257.1199999999999
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L14minusL12,-63.83999999999969
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L16minusL12,-73.92999999999984
88,-6559.890000000014,6084.299999999814,3827.7,-2484.28,11.41,L16minusL14,-10.090000000000146
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,S02minusS92,-354.17999999999984
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,S12minusS92,-2667.1299999999997
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,S12minusS02,-2312.95
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L6minusL1,-964.4699999999998
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L12minusL1,-1630.0
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L14minusL1,-1756.67
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L16minusL1,-1483.16
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L18minusL1,-1260.34
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L12minusL6,-665.5300000000002
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L14minusL6,-792.2000000000003
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L16minusL6,-518.6900000000003
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L18minusL6,-295.8700000000001
89,-4484.75,8211.990000000224,3209.23,-2429.65,55.23,L14minusL12,-126.67000000000007
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,S02minusS92,-1012.6700000000001
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,S12minusS92,-1629.9100000000003
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,S12minusS02,-617.2400000000002
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L6minusL1,-179.76000000000022
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L12minusL1,-488.47000000000025
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L14minusL1,-562.5900000000001
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L16minusL1,-552.2000000000003
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L18minusL1,-608.69
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L12minusL6,-308.71000000000004
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L14minusL6,-382.8299999999999
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L16minusL6,-372.44000000000005
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L18minusL6,-428.92999999999984
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L14minusL12,-74.11999999999989
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L16minusL12,-63.73000000000002
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L18minusL12,-120.2199999999998
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L18minusL14,-46.09999999999991
90,-5510.040000000037,7807.3499999996275,4252.39,-2490.43,2.0,L18minusL16,-56.48999999999978
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,S02minusS92,-563.7099999999991
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,S12minusS92,-817.7099999999991
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,S12minusS02,-254.0
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,L6minusL1,-74.05999999999949
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,L12minusL1,-157.69999999999982
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,L14minusL1,-202.54999999999927
91,-5889.959999999963,7221.929999999702,3531.52,-2491.47,3.0,L16minusL1,-221.9399999999996
