,Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure,co,ai,4D qual Fact
1889,175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL16,-414.04,-2.38,0.33,84.11
1890,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S02minusS92,-330.09999999999945,0.07,1.37,100.0
1891,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S12minusS92,-1300.1099999999994,0.05,2.28,100.0
1892,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S12minusS02,-970.0100000000003,0.18,1.03,100.0
1893,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L6minusL1,-199.15000000000055,-2.5,0.0,100.0
1894,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L12minusL1,-586.4099999999999,0.0,0.15,100.0
1895,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL1,-851.5299999999997,-0.26,0.35,100.0
1896,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL1,-974.4499999999997,0.0,0.17,100.0
1897,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL1,-1096.9499999999996,-0.27,0.6,100.0
1898,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L12minusL6,-387.2599999999993,0.0,0.59,100.0
1899,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL6,-652.3799999999992,-1.86,0.82,100.0
1900,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL6,-775.2999999999993,-1.86,0.65,100.0
1901,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL6,-897.7999999999993,-0.06,1.15,100.0
1902,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL12,-265.11999999999995,-2.97,0.24,100.0
1903,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL12,-388.04,0.0,0.08,100.0
1904,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL12,-510.54,-0.04,0.56,100.0
1905,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL14,-122.92000000000007,0.0,0.03,100.0
1906,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL14,-245.42000000000007,0.0,0.34,100.0
1907,176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL16,-122.5,0.0,0.51,100.0
1908,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S02minusS92,-1067.6500000000003,0.66,3.59,100.0
1909,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S12minusS92,-2389.34,1.49,10.65,100.0
1910,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S12minusS02,-1321.6899999999996,1.11,7.12,100.0
1911,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L6minusL1,-596.6499999999996,-38.16,5.63,100.0
1912,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L12minusL1,-904.9399999999997,-46.87,7.69,100.0
1913,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL1,-1050.9699999999993,-58.9,8.49,100.0
1914,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL1,-1003.66,-57.71,10.73,100.0
1915,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL1,-1236.92,-78.66,10.01,100.0
1916,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L12minusL6,-308.29,-6.73,2.24,100.0
1917,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL6,-454.3199999999997,-23.73,3.07,100.0
1918,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL6,-407.01000000000016,-23.73,5.22,100.0
1919,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL6,-640.2700000000004,-40.24,4.56,100.0
1920,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL12,-146.02999999999975,-2.87,0.83,100.0
1921,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL12,-98.72000000000023,-10.39,3.12,100.0
1922,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL12,-331.9800000000005,-18.23,2.38,100.0
1923,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL14,-185.95000000000076,-13.78,1.57,100.0
1924,178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL16,-233.26000000000028,-2.7,0.05,100.0
1925,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S02minusS92,-230.69999999999985,0.36,0.33,100.0
1926,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S12minusS92,-943.2300000000004,0.51,0.57,100.0
1927,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S12minusS02,-712.5300000000008,0.2,0.4,100.0
1928,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L6minusL1,-71.10000000000036,-11.49,0.62,100.0
1929,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L12minusL1,-312.9499999999998,-10.83,1.2,100.0
1930,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL1,-577.9700000000003,-21.52,1.55,100.0
1931,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL1,-654.8999999999996,-15.36,3.8,100.0
1932,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL1,-1044.8199999999997,-33.18,2.91,100.0
1933,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L12minusL6,-241.84999999999943,-0.12,0.59,100.0
1934,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL6,-506.86999999999983,-12.31,0.94,100.0
1935,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL6,-583.7999999999993,-12.31,3.19,100.0
1936,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL6,-973.7199999999992,-20.59,2.32,100.0
1937,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL12,-265.02000000000044,-1.29,0.37,100.0
1938,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL12,-341.9499999999998,-3.82,2.71,100.0
1939,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL12,-731.8699999999999,-7.85,1.82,100.0
1940,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL14,-76.92999999999937,-1.06,2.36,100.0
1941,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL14,-466.84999999999945,-4.77,1.47,100.0
1942,183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL16,-389.92000000000013,-1.32,0.05,100.0
1943,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S02minusS92,-1502.8100000000006,1.01,8.23,100.0
1944,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S12minusS92,-2606.56,3.04,10.75,100.0
1945,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S12minusS02,-1103.7499999999998,2.18,3.69,100.0
1946,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L6minusL1,-579.9799999999996,-86.36,12.14,100.0
1947,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L12minusL1,-882.0699999999997,-106.9,14.88,100.0
1948,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL1,-1001.6299999999997,-117.66,15.94,100.0
1949,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL1,-918.7599999999992,-116.24,17.54,100.0
1950,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL1,-1333.7999999999995,-146.05,18.7,100.0
1951,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L12minusL6,-302.0900000000001,-18.91,3.23,100.0
1952,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL6,-421.65000000000015,-34.14,4.49,100.0
1953,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL6,-338.77999999999975,-34.14,6.13,100.0
1954,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL6,-753.8200000000003,-59.06,7.32,100.0
1955,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL12,-119.55999999999996,-1.37,1.27,100.0
1956,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL12,-36.6899999999996,-8.72,2.91,100.0
1957,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL12,-451.73,-25.52,4.15,100.0
1958,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL14,-332.17000000000013,-22.57,2.94,100.0
1959,184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL16,-415.04000000000036,-11.76,1.55,100.0
1978,188,-7326.7700000000195,5059.099999999628,5060.0,-2537.31,14.0,S02minusS92,-2574.03,3.6,9.83,87.14
1979,188,-7326.7700000000195,5059.099999999628,5060.0,-2537.31,14.0,S12minusS92,-2481.07,4.73,16.16,87.14
1980,188,-7326.7700000000195,5059.099999999628,5060.0,-2537.31,14.0,L12minusL1,-323.27999999999975,-16.18,6.68,87.14
1981,188,-7326.7700000000195,5059.099999999628,5060.0,-2537.31,14.0,L12minusL6,-464.34999999999985,-9.86,5.08,87.14
1982,188,-7326.7700000000195,5059.099999999628,5060.0,-2537.31,14.0,L18minusL16,-115.27999999999977,-3.6,0.0,87.14
